Season,RaceName,Circuit,Session,Driver,Team,LapNumber,LapInStint,Compound,Stint,LapTimeSec,NormalizedPace,Sector1Sec,Sector2Sec,Sector3Sec,Position,TrackStatus,TrackType
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,37.0,36,MEDIUM,1.0,98.437,1.0418157187308172,29.129,41.919,27.389,2.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,40.0,1,HARD,2.0,96.61,1.0224795207755646,28.262,41.424,26.924,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,41.0,2,HARD,2.0,96.265,1.0188281861863133,28.576,40.762,26.927,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,42.0,3,HARD,2.0,95.888,1.0148381770844357,28.445,40.724,26.719,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,43.0,4,HARD,2.0,96.167,1.0177909954913955,28.443,40.894,26.83,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,44.0,5,HARD,2.0,97.363,1.0304489554008,28.148,41.883,27.332,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,45.0,6,HARD,2.0,97.258,1.0293376796562452,28.497,41.491,27.27,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,46.0,7,HARD,2.0,96.324,1.0194526173189677,28.643,40.69,26.991,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,47.0,8,HARD,2.0,96.33,1.0195161187900852,28.629,40.776,26.925,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,48.0,9,HARD,2.0,95.745,1.0133247253561375,28.604,40.478,26.663,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,49.0,10,HARD,2.0,95.881,1.0147640920347987,28.448,40.697,26.736,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,50.0,11,HARD,2.0,98.31,1.040471604258832,28.517,42.184,27.609,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,51.0,12,HARD,2.0,97.269,1.0294540990199605,28.733,41.511,27.025,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,52.0,13,HARD,2.0,96.856,1.0250830810913785,28.49,41.127,27.239,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,53.0,14,HARD,2.0,97.406,1.0309040492771415,28.883,41.362,27.161,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,54.0,15,HARD,2.0,96.841,1.024924327413585,28.529,41.271,27.041,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,55.0,16,HARD,2.0,95.995,1.0159706199860297,28.45,40.675,26.87,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,56.0,17,HARD,2.0,96.355,1.0197807082530745,28.525,40.943,26.887,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,57.0,18,HARD,2.0,96.07,1.0167643883749973,28.422,40.813,26.835,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,58.0,19,HARD,2.0,96.056,1.0166162182757232,28.442,40.719,26.895,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,59.0,20,HARD,2.0,97.009,1.0267023686048726,28.358,41.323,27.328,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,60.0,21,HARD,2.0,97.191,1.0286285798954342,28.458,41.515,27.218,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,61.0,22,HARD,2.0,97.407,1.030914632855661,28.68,41.455,27.272,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,PIA,McLaren,62.0,23,HARD,2.0,96.869,1.025220667612133,28.415,41.361,27.093,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,2.0,1,MEDIUM,1.0,98.489,1.0423660648138349,28.986,41.538,27.965,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,3.0,2,MEDIUM,1.0,99.712,1.0553097813432677,29.453,42.39,27.869,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,4.0,3,MEDIUM,1.0,99.17,1.0495734817856612,29.464,42.067,27.639,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,5.0,4,MEDIUM,1.0,98.604,1.0435831763435852,29.227,41.79,27.587,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,6.0,5,MEDIUM,1.0,98.372,1.0411277861270452,29.243,41.65,27.479,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,7.0,6,MEDIUM,1.0,98.365,1.0410537010774081,29.168,41.685,27.512,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,8.0,7,MEDIUM,1.0,98.26,1.0399424253328535,29.102,41.735,27.423,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,9.0,8,MEDIUM,1.0,98.174,1.0390322375801706,29.061,41.612,27.501,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,10.0,9,MEDIUM,1.0,98.332,1.0407044429862624,29.046,41.781,27.505,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,11.0,10,MEDIUM,1.0,98.179,1.0390851554727685,29.158,41.617,27.404,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,12.0,11,MEDIUM,1.0,98.091,1.0381538005630462,29.018,41.568,27.505,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,13.0,12,MEDIUM,1.0,98.05,1.0377198738437439,29.144,41.566,27.34,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,14.0,13,MEDIUM,1.0,98.173,1.039021654001651,29.012,41.688,27.473,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,15.0,14,MEDIUM,1.0,98.459,1.0420485574582479,29.215,41.752,27.492,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,16.0,15,MEDIUM,1.0,98.526,1.0427576572190589,29.14,41.735,27.651,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,17.0,16,MEDIUM,1.0,98.855,1.0462396545519972,29.149,42.08,27.626,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,18.0,17,MEDIUM,1.0,98.404,1.0414664606396713,29.077,41.791,27.536,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,19.0,18,MEDIUM,1.0,98.224,1.039561416506149,29.063,41.664,27.497,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,20.0,19,MEDIUM,1.0,98.336,1.0407467773003407,29.053,41.765,27.518,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,21.0,20,MEDIUM,1.0,98.464,1.0421014753508455,29.196,41.661,27.607,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,22.0,21,MEDIUM,1.0,98.364,1.0410431174988888,29.098,41.709,27.557,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,23.0,22,MEDIUM,1.0,98.417,1.0416040471604258,29.113,41.733,27.571,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,24.0,23,MEDIUM,1.0,98.518,1.0426729885909023,29.083,41.88,27.555,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,25.0,24,MEDIUM,1.0,98.892,1.046631246957221,29.223,41.996,27.673,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,26.0,25,MEDIUM,1.0,98.757,1.0452024638570794,29.083,42.059,27.615,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,29.0,1,HARD,2.0,97.097,1.0276337235145947,28.644,41.145,27.308,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,30.0,2,HARD,2.0,97.047,1.0271045445886162,28.709,41.104,27.234,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,31.0,3,HARD,2.0,97.404,1.0308828821201024,28.766,41.24,27.398,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,32.0,4,HARD,2.0,97.348,1.0302902017230064,28.913,41.198,27.237,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,33.0,5,HARD,2.0,97.449,1.031359143153483,28.827,41.375,27.247,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,34.0,6,HARD,2.0,98.356,1.040958448870732,28.611,41.783,27.962,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,35.0,7,HARD,2.0,99.168,1.0495523146286223,28.733,41.971,28.464,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,36.0,8,HARD,2.0,99.164,1.049509980314544,29.298,42.069,27.797,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,37.0,9,HARD,2.0,97.786,1.0349258091145779,28.816,41.631,27.339,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,38.0,10,HARD,2.0,97.577,1.0327138412039878,28.843,41.282,27.452,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,39.0,11,HARD,2.0,97.369,1.0305124568719175,28.861,41.32,27.188,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,40.0,12,HARD,2.0,97.545,1.0323751666913616,28.982,41.299,27.264,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,41.0,13,HARD,2.0,97.224,1.02897783798658,28.888,41.192,27.144,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,42.0,14,HARD,2.0,97.316,1.0299515272103803,28.814,41.316,27.186,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,43.0,15,HARD,2.0,97.236,1.0291048409288148,28.791,41.323,27.122,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,44.0,16,HARD,2.0,97.701,1.0340262049404143,28.639,41.696,27.366,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,45.0,17,HARD,2.0,99.372,1.0517113646466143,28.881,43.003,27.488,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,46.0,18,HARD,2.0,98.413,1.0415617128463475,29.076,41.894,27.443,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,47.0,19,HARD,2.0,97.636,1.0333382723366424,28.976,41.481,27.179,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,48.0,20,HARD,2.0,97.596,1.0329149291958597,28.901,41.42,27.275,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,49.0,21,HARD,2.0,97.408,1.0309252164341807,28.852,41.361,27.195,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,50.0,22,HARD,2.0,98.007,1.0372647799674026,28.836,41.83,27.341,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,51.0,23,HARD,2.0,97.545,1.0323751666913616,28.847,41.442,27.256,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,52.0,24,HARD,2.0,97.299,1.0297716063755478,28.772,41.334,27.193,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,53.0,25,HARD,2.0,97.497,1.0318671549224223,28.852,41.496,27.149,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,54.0,26,HARD,2.0,97.38,1.0306288762356326,28.698,41.495,27.187,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,55.0,27,HARD,2.0,97.311,1.0298986093177827,28.694,41.388,27.229,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,56.0,28,HARD,2.0,97.381,1.0306394598141524,28.732,41.534,27.115,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,57.0,29,HARD,2.0,97.575,1.0326926740469486,28.655,41.642,27.278,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,58.0,30,HARD,2.0,97.796,1.0350316448997736,28.659,41.835,27.302,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,59.0,31,HARD,2.0,98.326,1.040640941515145,28.785,42.103,27.438,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,60.0,32,HARD,2.0,97.872,1.0358359968672608,28.765,41.92,27.187,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,61.0,33,HARD,2.0,98.282,1.040175264060284,29.034,41.976,27.272,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,RUS,Mercedes,62.0,34,HARD,2.0,98.155,1.0388311495882987,28.74,41.954,27.461,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,2.0,1,MEDIUM,1.0,99.775,1.0559765467900006,29.43,42.264,28.081,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,3.0,2,MEDIUM,1.0,99.14,1.0492559744300742,29.157,42.136,27.847,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,4.0,3,MEDIUM,1.0,99.31,1.051055182778401,29.079,42.512,27.719,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,5.0,4,MEDIUM,1.0,99.041,1.0482082001566368,28.991,42.147,27.903,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,6.0,5,MEDIUM,1.0,98.797,1.0456258069978621,28.885,42.233,27.679,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,7.0,6,MEDIUM,1.0,98.645,1.0440171030628875,28.954,42.14,27.551,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,8.0,7,MEDIUM,1.0,98.727,1.0448849565014924,28.889,42.092,27.746,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,9.0,8,MEDIUM,1.0,98.691,1.0445039476747877,28.87,42.117,27.704,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,10.0,9,MEDIUM,1.0,98.582,1.0433503376161546,28.704,42.145,27.733,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,11.0,10,MEDIUM,1.0,98.913,1.046853502106132,28.98,42.207,27.726,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,12.0,11,MEDIUM,1.0,98.776,1.045403551848951,28.876,42.292,27.608,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,13.0,12,MEDIUM,1.0,98.671,1.0442922761043965,28.898,42.154,27.619,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,14.0,13,MEDIUM,1.0,98.707,1.044673284931101,28.761,42.304,27.642,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,15.0,14,MEDIUM,1.0,98.515,1.0426412378553436,28.669,42.226,27.62,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,16.0,15,MEDIUM,1.0,98.904,1.0467582498994559,28.657,42.608,27.639,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,17.0,16,MEDIUM,1.0,99.561,1.053711660986813,29.34,42.244,27.977,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,18.0,17,MEDIUM,1.0,98.814,1.0458057278326947,29.167,41.996,27.651,7.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,19.0,18,MEDIUM,1.0,98.734,1.0449590415511292,29.021,41.998,27.715,7.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,20.0,19,MEDIUM,1.0,99.087,1.048695044768537,28.836,42.5,27.751,7.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,21.0,20,MEDIUM,1.0,99.315,1.0511081006709988,29.175,42.45,27.69,7.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,22.0,21,MEDIUM,1.0,99.008,1.0478589420654911,29.064,42.343,27.601,7.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,23.0,22,MEDIUM,1.0,99.688,1.0550557754587981,29.36,42.525,27.803,7.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,24.0,23,MEDIUM,1.0,99.372,1.0517113646466143,29.022,42.387,27.963,7.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,25.0,24,MEDIUM,1.0,100.029,1.058664775733971,29.402,42.508,28.119,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,26.0,25,MEDIUM,1.0,98.867,1.0463666574942319,29.214,41.963,27.69,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,27.0,26,MEDIUM,1.0,99.153,1.0493935609508287,29.163,42.339,27.651,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,28.0,27,MEDIUM,1.0,99.795,1.056188218360392,29.071,42.984,27.74,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,29.0,28,MEDIUM,1.0,98.371,1.0411172025485256,28.9,41.785,27.686,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,30.0,29,MEDIUM,1.0,99.543,1.0535211565734606,29.136,41.751,28.656,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,31.0,30,MEDIUM,1.0,99.214,1.0500391592405223,29.313,42.14,27.761,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,32.0,31,MEDIUM,1.0,98.505,1.0425354020701478,29.045,41.91,27.55,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,33.0,32,MEDIUM,1.0,98.187,1.0391698241009248,29.055,41.688,27.444,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,34.0,33,MEDIUM,1.0,98.494,1.0424189827064327,29.001,41.863,27.63,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,35.0,34,MEDIUM,1.0,99.264,1.0505683381665007,28.977,42.084,28.203,4.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,38.0,1,HARD,2.0,96.556,1.0219080075355078,28.62,40.705,27.231,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,39.0,2,HARD,2.0,96.287,1.019061024913744,28.522,40.716,27.049,8.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,40.0,3,HARD,2.0,97.48,1.0316872340875898,28.462,42.183,26.835,7.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,41.0,4,HARD,2.0,96.166,1.017780411912876,28.345,40.764,27.057,7.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,42.0,5,HARD,2.0,97.266,1.0294223482844018,28.574,41.285,27.407,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,43.0,6,HARD,2.0,95.849,1.0144254175221725,28.432,40.571,26.846,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,44.0,7,HARD,2.0,95.639,1.012202866033063,28.411,40.386,26.842,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,45.0,8,HARD,2.0,95.716,1.0130178015790698,28.29,40.586,26.84,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,46.0,9,HARD,2.0,95.371,1.0093664669898186,28.214,40.369,26.788,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,47.0,10,HARD,2.0,95.758,1.0134623118768917,28.407,40.515,26.836,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,48.0,11,HARD,2.0,95.792,1.013822153546557,28.443,40.49,26.859,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,49.0,12,HARD,2.0,96.252,1.0186905996655589,28.397,40.686,27.169,6.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,50.0,13,HARD,2.0,97.53,1.032216413013568,28.456,41.496,27.578,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,51.0,14,HARD,2.0,96.424,1.020510975170925,28.557,40.933,26.934,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,52.0,15,HARD,2.0,96.02,1.0162352094490188,28.488,40.652,26.88,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,53.0,16,HARD,2.0,96.099,1.017071312152065,28.438,40.778,26.883,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,54.0,17,HARD,2.0,96.454,1.0208284825265117,28.476,40.947,27.031,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,55.0,18,HARD,2.0,96.56,1.021950341849586,28.615,41.002,26.943,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,56.0,19,HARD,2.0,96.497,1.0212835764028534,28.409,41.071,27.017,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,57.0,20,HARD,2.0,96.802,1.024511567851322,28.518,41.149,27.135,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,58.0,21,HARD,2.0,97.51,1.0320047414431768,28.433,41.785,27.292,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,59.0,22,HARD,2.0,98.218,1.0394979150350316,28.503,42.114,27.601,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,60.0,23,HARD,2.0,98.166,1.038947568952014,28.725,42.105,27.336,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,61.0,24,HARD,2.0,98.326,1.040640941515145,28.672,42.063,27.591,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,LEC,Ferrari,62.0,25,HARD,2.0,98.726,1.0448743729229726,28.489,41.919,28.318,5.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,2.0,1,SOFT,1.0,98.853,1.0462184873949578,29.507,41.692,27.654,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,3.0,2,SOFT,1.0,99.254,1.0504625023813052,29.487,41.873,27.894,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,4.0,3,SOFT,1.0,99.068,1.0484939567766653,29.596,41.861,27.611,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,5.0,4,SOFT,1.0,98.294,1.0403022670025188,29.286,41.477,27.531,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,6.0,5,SOFT,1.0,98.271,1.0400588446965688,29.231,41.455,27.585,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,7.0,6,SOFT,1.0,98.38,1.0412124547552017,29.271,41.608,27.501,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,8.0,7,SOFT,1.0,98.246,1.0397942552335795,29.179,41.584,27.483,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,9.0,8,SOFT,1.0,98.027,1.0374764515377939,29.095,41.504,27.428,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,10.0,9,SOFT,1.0,98.309,1.0404610206803124,29.063,41.725,27.521,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,11.0,10,SOFT,1.0,97.916,1.0363016743221216,29.11,41.411,27.395,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,12.0,11,SOFT,1.0,97.984,1.0370213576614524,29.093,41.603,27.288,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,13.0,12,SOFT,1.0,98.102,1.0382702199267617,29.141,41.47,27.491,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,14.0,13,SOFT,1.0,98.174,1.0390322375801706,29.101,41.68,27.393,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,15.0,14,SOFT,1.0,98.287,1.040228181952882,29.157,41.711,27.419,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,16.0,15,SOFT,1.0,99.044,1.0482399508921956,29.462,41.887,27.695,3.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,19.0,1,HARD,2.0,98.202,1.0393285777787185,28.874,41.308,28.02,12.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,20.0,2,HARD,2.0,98.745,1.0450754609148445,29.148,41.873,27.724,12.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,21.0,3,HARD,2.0,98.916,1.0468852528416908,29.173,41.795,27.948,12.0,1,Street
2024,Pre-Season Testing,Singapore Grand Prix,Race,HAM,Mercedes,22.0,4,HARD,2.0,98.194,1.0392439091505619,28.957,41.8,27.437,11.0,1,Street
